,label,fullpath,img_dir,origin
id25_id22_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id25_id22_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id25_id22_0002,CelebDF-v2
id0_id17_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id0_id17_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id0_id17_0005,CelebDF-v2
id23_id0_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id23_id0_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id23_id0_0007,CelebDF-v2
id35_id2_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id35_id2_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id35_id2_0009,CelebDF-v2
id35_id29_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id35_id29_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id35_id29_0000,CelebDF-v2
id30_id29_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id30_id29_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id30_id29_0000,CelebDF-v2
id28_id23_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id23_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id23_0009,CelebDF-v2
id48_id44_0001.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id48_id44_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id48_id44_0001,CelebDF-v2
id41_id42_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id41_id42_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id41_id42_0007,CelebDF-v2
id20_id1_0001.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id20_id1_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id20_id1_0001,CelebDF-v2
id35_id3_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id35_id3_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id35_id3_0000,CelebDF-v2
id34_id31_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id34_id31_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id34_id31_0005,CelebDF-v2
id23_id37_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id23_id37_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id23_id37_0003,CelebDF-v2
id44_id47_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id44_id47_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id44_id47_0005,CelebDF-v2
id16_id0_0001.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id16_id0_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id16_id0_0001,CelebDF-v2
id24_id27_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id24_id27_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id24_id27_0005,CelebDF-v2
id47_id41_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id47_id41_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id47_id41_0008,CelebDF-v2
id23_id9_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id23_id9_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id23_id9_0000,CelebDF-v2
id20_id16_0001.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id20_id16_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id20_id16_0001,CelebDF-v2
id4_id6_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id4_id6_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id4_id6_0005,CelebDF-v2
id23_id2_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id23_id2_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id23_id2_0009,CelebDF-v2
id7_id13_0001.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id7_id13_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id7_id13_0001,CelebDF-v2
id6_id3_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id6_id3_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id6_id3_0000,CelebDF-v2
id23_id1_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id23_id1_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id23_id1_0005,CelebDF-v2
id28_id23_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id23_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id23_0008,CelebDF-v2
id23_id0_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id23_id0_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id23_id0_0000,CelebDF-v2
id3_id16_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id3_id16_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id3_id16_0005,CelebDF-v2
id35_id9_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id35_id9_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id35_id9_0004,CelebDF-v2
id35_id28_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id35_id28_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id35_id28_0007,CelebDF-v2
id20_id19_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id20_id19_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id20_id19_0000,CelebDF-v2
id48_id43_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id48_id43_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id48_id43_0003,CelebDF-v2
id21_id19_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id21_id19_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id21_id19_0002,CelebDF-v2
id37_id35_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id37_id35_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id37_id35_0002,CelebDF-v2
id45_id44_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id45_id44_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id45_id44_0004,CelebDF-v2
id51_id54_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id51_id54_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id51_id54_0002,CelebDF-v2
id40_id41_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id40_id41_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id40_id41_0003,CelebDF-v2
id34_id31_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id34_id31_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id34_id31_0009,CelebDF-v2
id56_id58_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id56_id58_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id56_id58_0005,CelebDF-v2
id37_id33_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id37_id33_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id37_id33_0007,CelebDF-v2
id41_id43_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id41_id43_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id41_id43_0002,CelebDF-v2
id38_id34_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id38_id34_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id38_id34_0009,CelebDF-v2
id25_id22_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id25_id22_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id25_id22_0004,CelebDF-v2
id2_id35_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id2_id35_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id2_id35_0003,CelebDF-v2
id48_id41_0001.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id48_id41_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id48_id41_0001,CelebDF-v2
id20_id24_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id20_id24_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id20_id24_0002,CelebDF-v2
id4_id28_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id4_id28_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id4_id28_0003,CelebDF-v2
id35_id16_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id35_id16_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id35_id16_0006,CelebDF-v2
id31_id17_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id31_id17_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id31_id17_0002,CelebDF-v2
id4_id3_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id4_id3_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id4_id3_0006,CelebDF-v2
id21_id6_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id21_id6_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id21_id6_0002,CelebDF-v2
id20_id3_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id20_id3_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id20_id3_0000,CelebDF-v2
id32_id31_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id32_id31_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id32_id31_0006,CelebDF-v2
id53_id54_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id53_id54_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id53_id54_0006,CelebDF-v2
id37_id33_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id37_id33_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id37_id33_0009,CelebDF-v2
id27_id20_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id27_id20_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id27_id20_0002,CelebDF-v2
id1_id3_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id1_id3_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id1_id3_0006,CelebDF-v2
id28_id26_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id26_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id26_0004,CelebDF-v2
id37_id38_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id37_id38_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id37_id38_0007,CelebDF-v2
id38_id33_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id38_id33_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id38_id33_0003,CelebDF-v2
id2_id0_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id2_id0_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id2_id0_0009,CelebDF-v2
id1_id26_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id1_id26_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id1_id26_0002,CelebDF-v2
id33_id30_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id30_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id30_0002,CelebDF-v2
id39_id40_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id39_id40_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id39_id40_0009,CelebDF-v2
id51_id58_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id51_id58_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id51_id58_0008,CelebDF-v2
id17_id28_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id17_id28_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id17_id28_0003,CelebDF-v2
id37_id26_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id37_id26_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id37_id26_0009,CelebDF-v2
id23_id26_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id23_id26_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id23_id26_0006,CelebDF-v2
id29_id38_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id38_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id38_0003,CelebDF-v2
id44_id46_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id44_id46_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id44_id46_0000,CelebDF-v2
id12_id10_0001.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id12_id10_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id12_id10_0001,CelebDF-v2
id52_id57_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id52_id57_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id52_id57_0008,CelebDF-v2
id56_id57_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id56_id57_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id56_id57_0009,CelebDF-v2
id35_id20_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id35_id20_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id35_id20_0000,CelebDF-v2
id17_id26_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id17_id26_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id17_id26_0009,CelebDF-v2
id13_id10_0011.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id13_id10_0011.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id13_id10_0011,CelebDF-v2
id20_id35_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id20_id35_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id20_id35_0009,CelebDF-v2
id52_id58_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id52_id58_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id52_id58_0000,CelebDF-v2
id7_id13_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id7_id13_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id7_id13_0006,CelebDF-v2
id6_id4_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id6_id4_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id6_id4_0004,CelebDF-v2
id22_id24_0009.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id22_id24_0009.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id22_id24_0009,CelebDF-v2
id21_id16_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id21_id16_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id21_id16_0004,CelebDF-v2
id25_id24_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id25_id24_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id25_id24_0005,CelebDF-v2
id23_id30_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id23_id30_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id23_id30_0000,CelebDF-v2
id0_id16_0001.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id0_id16_0001.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id0_id16_0001,CelebDF-v2
id37_id32_0004.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id37_id32_0004.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id37_id32_0004,CelebDF-v2
id3_id31_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id3_id31_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id3_id31_0000,CelebDF-v2
id17_id2_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id17_id2_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id17_id2_0006,CelebDF-v2
id49_id54_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id49_id54_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id49_id54_0007,CelebDF-v2
id0_id21_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id0_id21_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id0_id21_0003,CelebDF-v2
id26_id3_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id26_id3_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id26_id3_0006,CelebDF-v2
id20_id21_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id20_id21_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id20_id21_0008,CelebDF-v2
id51_id56_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id51_id56_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id51_id56_0008,CelebDF-v2
id23_id17_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id23_id17_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id23_id17_0007,CelebDF-v2
id4_id26_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id4_id26_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id4_id26_0005,CelebDF-v2
id44_id47_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id44_id47_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id44_id47_0000,CelebDF-v2
id26_id6_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id26_id6_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id26_id6_0006,CelebDF-v2
id0_id2_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id0_id2_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id0_id2_0000,CelebDF-v2
id24_id21_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id24_id21_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id24_id21_0005,CelebDF-v2
id32_id37_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id32_id37_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id32_id37_0006,CelebDF-v2
id47_id42_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id47_id42_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id47_id42_0006,CelebDF-v2
id16_id9_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id16_id9_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id16_id9_0000,CelebDF-v2
id0_id2_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id0_id2_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id0_id2_0005,CelebDF-v2
id33_id38_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id33_id38_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id33_id38_0007,CelebDF-v2
id37_id29_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id37_id29_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id37_id29_0007,CelebDF-v2
id43_id48_0000.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id43_id48_0000.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id43_id48_0000,CelebDF-v2
id58_id55_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id58_id55_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id58_id55_0007,CelebDF-v2
id53_id52_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id53_id52_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id53_id52_0003,CelebDF-v2
id48_id40_0002.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id48_id40_0002.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id48_id40_0002,CelebDF-v2
id25_id27_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id25_id27_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id25_id27_0005,CelebDF-v2
id28_id0_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id28_id0_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id28_id0_0008,CelebDF-v2
id52_id57_0007.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id52_id57_0007.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id52_id57_0007,CelebDF-v2
id29_id30_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id29_id30_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id29_id30_0003,CelebDF-v2
id2_id17_0003.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id2_id17_0003.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id2_id17_0003,CelebDF-v2
id31_id3_0005.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id31_id3_0005.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id31_id3_0005,CelebDF-v2
id54_id56_0008.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id54_id56_0008.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id54_id56_0008,CelebDF-v2
id1_id2_0006.mp4,FAKE,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/Celeb-synthesis/id1_id2_0006.mp4,/content/drive/MyDrive/deepfake-detection/CelebDF-v2/faces/id1_id2_0006,CelebDF-v2
